3 qid:9139 1:15.459973 13:6.700198 14:0.0 15:0.0 16:5.0592294 17:9.7657385 18:8.225579 19:6.4117546 # docid:443
0 qid:9038 1:5.636244 13:3.7889264 14:1.0 15:0.0 16:1.6192445 17:4.5001802 18:0.0 19:3.7332108 # docid:472
0 qid:9038 1:5.4364295 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:759
0 qid:9038 1:5.4311 13:2.958507 14:0.0 15:0.0 16:1.2639312 17:3.3874464 18:1.428417 19:0.73966753 # docid:513
0 qid:9038 1:5.4311 13:0.0 14:0.0 15:0.0 16:1.4390465 17:0.0 18:0.0 19:0.6819769 # docid:769
0 qid:9038 1:5.4311 13:0.0 14:0.0 15:0.0 16:0.65752363 17:0.0 18:0.0 19:0.0 # docid:766
2 qid:9038 1:5.1309004 13:3.7889264 14:1.0 15:0.0 16:1.6192445 17:4.5001802 18:0.0 19:3.7332108 # docid:26
0 qid:9038 1:5.1309004 13:2.958507 14:0.0 15:0.0 16:1.4390465 17:3.3874464 18:0.0 19:3.0432346 # docid:688
0 qid:9038 1:5.1309004 13:2.958507 14:1.0 15:0.0 16:1.590591 17:3.3874464 18:1.6654812 19:2.8974347 # docid:200
0 qid:9038 1:5.1309004 13:2.958507 14:1.0 15:0.0 16:1.2639312 17:1.5293598 18:1.6654812 19:0.80802065 # docid:446
0 qid:9038 1:5.1309004 13:2.958507 14:0.0 15:0.0 16:1.2639312 17:3.3874464 18:1.428417 19:3.0432346 # docid:555
0 qid:9038 1:5.1309004 13:2.958507 14:0.0 15:0.0 16:1.2639312 17:3.3874464 18:1.428417 19:0.80802065 # docid:593
0 qid:9038 1:5.1309004 13:2.958507 14:1.0 15:0.0 16:1.2639312 17:3.3874464 18:1.6654812 19:3.0432346 # docid:685
0 qid:9038 1:5.1309004 13:0.0 14:0.0 15:0.0 16:1.4390465 17:0.0 18:0.0 19:0.73966753 # docid:767
0 qid:9038 1:5.126692 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:738
0 qid:9038 1:4.8799105 13:2.83326 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:0.0 # docid:357
0 qid:9038 1:4.8621492 13:2.958507 14:0.0 15:0.0 16:1.2639312 17:3.3874464 18:1.428417 19:3.0432346 # docid:635
0 qid:9038 1:4.8621492 13:2.958507 14:1.0 15:0.0 16:1.2639312 17:1.5293598 18:1.6654812 19:0.89029306 # docid:657
0 qid:9038 1:4.8621492 13:2.958507 14:0.0 15:0.0 16:2.6180398 17:1.5293598 18:1.428417 19:0.80802065 # docid:695
0 qid:9038 1:4.8621492 13:2.958507 14:0.0 15:0.0 16:1.2639312 17:3.3874464 18:1.428417 19:3.0432346 # docid:697
0 qid:9038 1:4.826739 13:0.0 14:0.0 15:0.0 16:2.2363114 17:0.0 18:0.0 19:0.0 # docid:515
0 qid:9038 1:4.779183 13:0.0 14:0.0 15:0.0 16:1.0541416 17:0.0 18:0.0 19:0.99121886 # docid:226
0 qid:9038 1:4.779183 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:473
3 qid:9038 1:4.663784 13:0.0 14:0.0 15:0.0 16:1.6192445 17:4.5001802 18:0.0 19:3.7332108 # docid:178
2 qid:9038 1:4.62015 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:74
0 qid:9038 1:4.62015 13:2.958507 14:0.0 15:0.0 16:1.419694 17:3.8653247 18:0.0 19:0.99121886 # docid:427
0 qid:9038 1:4.62015 13:3.322616 14:0.0 15:0.0 16:1.419694 17:3.8653247 18:0.0 19:3.7332108 # docid:556
0 qid:9038 1:4.5599446 13:0.0 14:0.0 15:0.0 16:0.65752363 17:0.0 18:0.0 19:0.0 # docid:585
3 qid:9038 1:4.4194994 13:0.0 14:0.0 15:0.0 16:0.6673608 17:0.0 18:0.0 19:0.0 # docid:179
0 qid:9038 1:4.401099 13:2.958507 14:0.0 15:0.0 16:1.2639312 17:1.5293598 18:1.428417 19:0.99121886 # docid:428
2 qid:9038 1:4.399474 13:4.1318603 14:0.0 15:0.0 16:1.590591 17:3.3874464 18:1.428417 19:1.0108936 # docid:182
2 qid:9038 1:4.394144 13:2.83326 14:0.0 15:0.0 16:3.06217 17:3.362741 18:0.0 19:4.3316927 # docid:163
0 qid:9038 1:4.394144 13:2.83326 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:0.0 # docid:465
0 qid:9038 1:4.3210993 13:0.0 14:0.0 15:0.0 16:0.6673608 17:0.0 18:0.0 19:0.0 # docid:755
0 qid:9038 1:4.3210993 13:0.0 14:0.0 15:0.0 16:1.2448934 17:0.0 18:0.0 19:1.2229812 # docid:210
0 qid:9038 1:4.3210993 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:705
0 qid:9038 1:4.303444 13:0.0 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:0.73966753 # docid:801
0 qid:9038 1:4.199532 13:0.0 14:0.0 15:0.0 16:2.016446 17:0.0 18:0.0 19:0.0 # docid:400
3 qid:9127 1:17.280071 13:5.9659567 14:0.0 15:1.0 16:5.219719 17:0.0 18:0.0 19:0.0 # docid:383
0 qid:9127 1:7.8436394 13:4.572202 14:0.0 15:0.0 16:3.8656106 17:0.0 18:0.0 19:0.0 # docid:549
0 qid:9127 1:7.056631 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:692
1 qid:9127 1:6.626297 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:429
0 qid:9127 1:6.5534286 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:378
0 qid:9127 1:6.0332623 13:5.9659567 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:3.4286416 # docid:194
0 qid:9127 1:5.243437 13:4.572202 14:0.0 15:0.0 16:3.8656106 17:2.5131984 18:0.0 19:3.385451 # docid:117
0 qid:9127 1:5.141117 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:96
2 qid:9127 1:4.936653 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:387
0 qid:9127 1:4.8890624 13:0.0 14:0.0 15:0.0 16:4.3419957 17:2.5131984 18:0.0 19:0.0 # docid:694
0 qid:9127 1:4.871831 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:707
0 qid:9127 1:4.7268314 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:533
0 qid:9127 1:4.7268314 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:531
0 qid:9127 1:4.663784 13:5.1349115 14:0.0 15:1.0 16:5.676544 17:2.9259758 18:0.0 19:0.0 # docid:171
2 qid:9127 1:4.663784 13:0.0 14:0.0 15:0.0 16:3.8465345 17:0.0 18:0.0 19:0.0 # docid:386
2 qid:9127 1:4.663784 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:389
0 qid:9127 1:4.663784 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:379
0 qid:9127 1:4.663784 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:380
2 qid:9127 1:4.663784 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:390
0 qid:9127 1:4.46556 13:0.0 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:199
0 qid:9127 1:4.46556 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:594
0 qid:9127 1:4.46556 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:612
0 qid:9127 1:4.4194994 13:5.1349115 14:0.0 15:1.0 16:5.676544 17:2.9259758 18:0.0 19:0.0 # docid:41
0 qid:9127 1:4.4194994 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:603
0 qid:9127 1:4.4194994 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:377
0 qid:9127 1:4.4194994 13:4.572202 14:0.0 15:1.0 16:3.8656106 17:2.5131984 18:0.0 19:0.0 # docid:464
0 qid:9127 1:4.4194994 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:761
0 qid:9127 1:4.2316585 13:0.0 14:0.0 15:0.0 16:1.7952101 17:0.0 18:0.0 19:0.0 # docid:628
0 qid:9127 1:4.2316585 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:664
0 qid:9127 1:4.2102456 13:0.0 14:0.0 15:0.0 16:3.8656106 17:2.2024863 18:0.0 19:0.0 # docid:691
0 qid:9127 1:4.199532 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:547
1 qid:9127 1:4.02104 13:0.0 14:0.0 15:0.0 16:1.7952101 17:0.0 18:0.0 19:0.0 # docid:432
1 qid:9127 1:3.8303943 13:0.0 14:0.0 15:0.0 16:4.0407257 17:2.5131984 18:0.0 19:3.385451 # docid:307
0 qid:9127 1:3.653941 13:4.120641 14:0.0 15:1.0 16:5.225126 17:2.5131984 18:0.0 19:0.0 # docid:634
0 qid:9127 1:3.4343565 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:686
0 qid:9127 1:3.192964 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:606
0 qid:9127 1:2.9390204 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:184
0 qid:9127 1:2.9390204 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:299
0 qid:9127 1:2.9390204 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:160
0 qid:9127 1:2.8410766 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:238
0 qid:9127 1:2.8410766 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:237
0 qid:9127 1:2.8410766 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:754
0 qid:9127 1:2.8410766 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:725
0 qid:9127 1:2.7670639 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:304
0 qid:9127 1:2.7670639 13:0.0 14:0.0 15:0.0 16:0.65752363 17:0.0 18:0.0 19:0.0 # docid:784
0 qid:9127 1:2.7670639 13:0.0 14:0.0 15:0.0 16:2.6760128 17:0.0 18:0.0 19:0.0 # docid:783
1 qid:9127 1:2.6748507 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:381
1 qid:9127 1:2.6748507 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:489
1 qid:9127 1:2.6748507 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:490
2 qid:9127 1:2.6748507 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:486
3 qid:9121 1:18.2934 13:1.1559619 14:0.0 15:1.0 16:1.9797993 17:1.7917861 18:0.0 19:1.7273253 # docid:351
3 qid:9121 1:14.071497 13:1.2982284 14:0.0 15:1.0 16:2.2237835 17:3.3412237 18:3.0120058 19:3.551588 # docid:355
3 qid:9121 1:13.933611 13:0.0 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:354
3 qid:9121 1:11.162045 13:1.1559619 14:0.0 15:1.0 16:1.9797993 17:2.869866 18:2.4126542 19:1.4527704 # docid:352
0 qid:9121 1:8.819985 13:5.160599 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.4527704 # docid:232
0 qid:9121 1:7.5646706 13:1.1559619 14:0.0 15:0.0 16:0.7158682 17:0.0 18:0.0 19:0.0 # docid:375
1 qid:9121 1:7.4340405 13:5.160599 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.6174599 # docid:440
0 qid:9121 1:7.1316648 13:3.201214 14:1.0 15:1.0 16:1.2639312 17:0.0 18:0.0 19:1.3755734 # docid:366
0 qid:9121 1:6.729113 13:0.0 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.3185191 # docid:422
0 qid:9121 1:6.624817 13:1.1559619 14:0.0 15:0.0 16:2.1549146 17:1.0780797 18:0.0 19:2.8283439 # docid:49
1 qid:9121 1:6.4227095 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:353
0 qid:9121 1:6.1112795 13:3.201214 14:1.0 15:1.0 16:1.9797993 17:2.869866 18:2.4126542 19:1.7273253 # docid:531
0 qid:9121 1:6.0676994 13:0.0 14:0.0 15:0.0 16:0.6673608 17:0.0 18:0.0 19:0.0 # docid:50
0 qid:9121 1:6.030158 13:1.1559619 14:0.0 15:0.0 16:1.6162815 17:1.4935193 18:0.0 19:2.1457052 # docid:74
0 qid:9121 1:6.030158 13:1.1559619 14:0.0 15:0.0 16:1.6162815 17:1.4935193 18:0.0 19:2.1457052 # docid:73
0 qid:9121 1:5.773484 13:3.201214 14:1.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:594
0 qid:9121 1:5.773484 13:3.201214 14:1.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:612
0 qid:9121 1:5.749879 13:0.0 14:0.0 15:0.0 16:1.9797993 17:1.5702637 18:0.0 19:1.248456 # docid:702
0 qid:9121 1:5.541527 13:1.1559619 14:0.0 15:0.0 16:0.7158682 17:0.0 18:0.0 19:0.0 # docid:234
1 qid:9121 1:5.4710746 13:3.201214 14:1.0 15:1.0 16:2.1549146 17:1.0780797 18:0.0 19:1.142845 # docid:312
0 qid:9121 1:5.4710746 13:3.201214 14:1.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:664
0 qid:9121 1:5.463696 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:48
0 qid:9121 1:5.1323996 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:459
0 qid:9121 1:5.0309224 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:212
1 qid:9121 1:4.9568486 13:5.160599 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:327
0 qid:9121 1:4.908782 13:1.6144202 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:2.8283439 # docid:72
2 qid:9121 1:4.8955965 13:1.1559619 14:0.0 15:0.0 16:1.538698 17:1.7917861 18:0.0 19:1.248456 # docid:356
0 qid:9121 1:4.6480103 13:4.8156343 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:1.4527704 # docid:533
0 qid:9121 1:4.63917 13:1.2982284 14:0.0 15:1.0 16:2.2237835 17:3.3412237 18:3.0120058 19:3.551588 # docid:367
0 qid:9121 1:4.63917 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:370
2 qid:9121 1:4.63917 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:363
0 qid:9121 1:4.63917 13:1.1559619 14:0.0 15:1.0 16:2.1549146 17:2.869866 18:2.4126542 19:1.7273253 # docid:368
0 qid:9121 1:4.590093 13:1.1559619 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.2069812 # docid:71
0 qid:9121 1:4.4660068 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:760
1 qid:9121 1:4.4194994 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:414
0 qid:9121 1:4.4141903 13:4.8156343 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:1.4527704 # docid:85
0 qid:9121 1:4.4141903 13:4.8156343 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:1.4527704 # docid:139
0 qid:9121 1:4.4141903 13:1.6144202 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:2.8283439 # docid:75
0 qid:9121 1:4.408269 13:1.1559619 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.4527704 # docid:253
0 qid:9121 1:4.408269 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:815
0 qid:9121 1:4.3768816 13:1.4804273 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:44
0 qid:9121 1:4.3768816 13:1.4804273 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:43
0 qid:9121 1:4.3768816 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:33
0 qid:9121 1:4.3768816 13:1.1559619 14:0.0 15:1.0 16:1.9797993 17:2.869866 18:2.4126542 19:2.566975 # docid:681
0 qid:9121 1:4.3215356 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:619
0 qid:9121 1:4.3215356 13:4.893422 14:1.0 15:1.0 16:2.2237835 17:3.3412237 18:3.0120058 19:3.551588 # docid:843
0 qid:9121 1:4.20328 13:1.6144202 14:0.0 15:0.0 16:1.4411662 17:1.0780797 18:0.0 19:1.4527704 # docid:80
0 qid:9121 1:4.20328 13:1.1559619 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.0323257 # docid:79
0 qid:9121 1:4.20328 13:4.893422 14:1.0 15:1.0 16:2.2237835 17:3.3412237 18:3.0120058 19:3.551588 # docid:837
1 qid:9121 1:4.199532 13:0.0 14:0.0 15:1.0 16:1.2639312 17:0.0 18:0.0 19:1.7273253 # docid:431
0 qid:9126 1:15.590152 13:0.0 14:0.0 15:0.0 16:0.49546134 17:0.0 18:0.0 19:0.0 # docid:795
1 qid:9126 1:13.068312 13:4.730987 14:0.0 15:0.0 16:2.086761 17:3.3874464 18:1.6654812 19:3.5254645 # docid:380
3 qid:9126 1:12.698678 13:2.4208713 14:0.0 15:0.0 16:2.7400804 17:3.3874464 18:1.6654812 19:4.5213013 # docid:376
0 qid:9126 1:11.089111 13:3.5780077 14:1.0 15:0.0 16:1.6456594 17:1.5293598 18:1.6654812 19:1.6160413 # docid:384
0 qid:9126 1:9.9580145 13:5.998879 14:1.0 15:0.0 16:5.3611493 17:10.294056 18:10.231386 19:8.799406 # docid:631
2 qid:9126 1:9.42476 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:405
0 qid:9126 1:9.054974 13:7.895224 14:1.0 15:0.0 16:4.9200478 17:5.4889708 18:1.6654812 19:2.2860873 # docid:28
0 qid:9126 1:8.590492 13:2.4208713 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.7805861 # docid:273
0 qid:9126 1:8.590492 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:716
1 qid:9126 1:8.581462 13:4.730987 14:0.0 15:0.0 16:0.6162168 17:0.0 18:0.0 19:0.0 # docid:379
0 qid:9126 1:8.397212 13:3.5780077 14:1.0 15:0.0 16:4.2667284 17:1.5293598 18:1.6654812 19:5.6712265 # docid:385
0 qid:9126 1:8.296068 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:381
0 qid:9126 1:7.98598 13:4.730987 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:1.4793351 # docid:687
0 qid:9126 1:7.83751 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:382
1 qid:9126 1:7.727229 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.6160413 # docid:378
0 qid:9126 1:7.459191 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:604
0 qid:9126 1:7.2846212 13:2.4208713 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.7805861 # docid:279
2 qid:9126 1:7.252878 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.4793351 # docid:302
0 qid:9126 1:7.2133718 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.3639538 # docid:758
1 qid:9126 1:7.1752667 13:0.0 14:0.0 15:0.0 16:2.1082833 17:2.0317357 18:0.0 19:1.9824377 # docid:471
0 qid:9126 1:7.0684857 13:0.0 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:1.7805861 # docid:16
0 qid:9126 1:7.0684857 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:647
0 qid:9126 1:7.0684857 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:644
0 qid:9126 1:7.0684857 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:711
0 qid:9126 1:7.057333 13:2.4208713 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.7805861 # docid:264
0 qid:9126 1:6.9789596 13:4.3172164 14:0.0 15:0.0 16:3.06217 17:3.362741 18:0.0 19:0.0 # docid:620
0 qid:9126 1:6.970356 13:4.3172164 14:0.0 15:0.0 16:4.7078295 17:7.880947 18:5.3654513 19:1.4793351 # docid:195
0 qid:9126 1:6.952318 13:2.4208713 14:0.0 15:0.0 16:2.298979 17:1.5293598 18:1.6654812 19:1.7805861 # docid:600
0 qid:9126 1:6.952318 13:2.4208713 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:1.6160413 # docid:592
0 qid:9126 1:6.9520874 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:441
0 qid:9126 1:6.6342106 13:2.4208713 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.6160413 # docid:231
0 qid:9126 1:6.5678167 13:0.0 14:0.0 15:0.0 16:2.4530864 17:0.0 18:0.0 19:2.2359052 # docid:436
0 qid:9126 1:6.5678167 13:4.3172164 14:0.0 15:0.0 16:3.06217 17:3.362741 18:0.0 19:0.0 # docid:756
2 qid:9126 1:6.452418 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:403
0 qid:9126 1:6.2653766 13:0.0 14:0.0 15:0.0 16:1.8484652 17:0.0 18:0.0 19:1.7805861 # docid:278
0 qid:9126 1:6.122116 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:794
2 qid:9126 1:6.1144466 13:2.4208713 14:0.0 15:0.0 16:4.2667284 17:4.518206 18:0.0 19:1.2652688 # docid:305
0 qid:9126 1:6.0805407 13:3.5780077 14:1.0 15:0.0 16:2.086761 17:1.5293598 18:1.6654812 19:1.6160413 # docid:326
0 qid:9126 1:5.91403 13:2.4208713 14:0.0 15:0.0 16:2.086761 17:0.0 18:0.0 19:1.7805861 # docid:277
0 qid:9126 1:5.91403 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:275
0 qid:9126 1:5.91403 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:456
0 qid:9126 1:5.90081 13:0.0 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:3.5311046 # docid:591
0 qid:9126 1:5.591731 13:0.0 14:0.0 15:0.0 16:0.5651028 17:0.0 18:0.0 19:0.0 # docid:601
0 qid:9126 1:5.591731 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:714
0 qid:9126 1:5.591731 13:0.0 14:0.0 15:0.0 16:2.1082833 17:0.0 18:0.0 19:1.9824377 # docid:596
0 qid:9126 1:5.591731 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:632
0 qid:9126 1:5.591731 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:650
0 qid:9126 1:5.591731 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:713
0 qid:9126 1:5.5039577 13:3.5780077 14:1.0 15:0.0 16:2.086761 17:3.3874464 18:1.6654812 19:3.8512552 # docid:675
0 qid:9126 1:5.3418155 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:792
0 qid:9145 1:13.011597 13:0.0 14:0.0 15:0.0 16:1.0541416 17:0.0 18:0.0 19:0.99121886 # docid:472
0 qid:9145 1:12.351972 13:9.666033 14:1.0 15:1.0 16:2.3615277 17:2.2386723 18:0.0 19:7.4677176 # docid:378
0 qid:9145 1:11.764375 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:483
0 qid:9145 1:11.572762 13:7.359646 14:1.0 15:1.0 16:1.6456594 17:2.2386723 18:0.0 19:5.0888405 # docid:479
3 qid:9145 1:11.504006 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:474
3 qid:9145 1:11.504006 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:473
0 qid:9145 1:10.838117 13:4.3172164 14:0.0 15:1.0 16:1.8653576 17:0.0 18:0.0 19:0.0 # docid:377
0 qid:9145 1:10.7489 13:2.306387 14:0.0 15:0.0 16:0.7158682 17:0.0 18:0.0 19:0.0 # docid:682
0 qid:9145 1:10.284877 13:2.306387 14:0.0 15:1.0 16:1.538698 17:0.0 18:0.0 19:0.0 # docid:478
0 qid:9145 1:9.013769 13:2.306387 14:0.0 15:1.0 16:1.8653576 17:0.0 18:0.0 19:0.0 # docid:569
0 qid:9145 1:8.751413 13:0.0 14:0.0 15:0.0 16:1.9723192 17:1.9619004 18:0.0 19:1.1430436 # docid:673
0 qid:9145 1:8.420738 13:5.741551 14:0.0 15:0.0 16:3.784913 17:4.8209453 18:0.0 19:8.601903 # docid:217
0 qid:9145 1:8.340975 13:2.306387 14:0.0 15:0.0 16:1.538698 17:0.0 18:0.0 19:0.0 # docid:699
0 qid:9145 1:8.056339 13:3.0424292 14:0.0 15:0.0 16:1.538698 17:0.0 18:0.0 19:0.6326344 # docid:683
0 qid:9145 1:8.056339 13:3.0424292 14:0.0 15:0.0 16:3.934338 17:3.187286 18:0.0 19:2.0474086 # docid:678
0 qid:9145 1:7.8231506 13:0.0 14:0.0 15:0.0 16:2.6881874 17:2.2386723 18:0.0 19:3.1868978 # docid:475
0 qid:9145 1:7.7954187 13:0.0 14:0.0 15:0.0 16:1.6456594 17:2.2386723 18:0.0 19:0.99121886 # docid:477
0 qid:9145 1:7.7954187 13:0.0 14:0.0 15:1.0 16:0.8228297 17:0.0 18:0.0 19:0.0 # docid:485
0 qid:9145 1:7.7954187 13:0.0 14:0.0 15:1.0 16:1.9723192 17:1.9619004 18:0.0 19:0.80802065 # docid:484
