3 qid:9139 1:15.459973 2:4.8894606 3:15.383828 4:20.733849 9:0.7036993 10:0.0 11:0.0 16:5.0592294 17:9.7657385 18:8.225579 # docid:443
0 qid:9032 1:3.5091112 2:2.5703595 3:0.0 4:0.0 9:2.2298963 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:358
0 qid:9032 1:3.4567463 2:3.4760716 3:4.723542 4:4.0920415 9:1.4607059 10:0.0 11:0.0 16:1.1569695 17:0.0 18:0.0 # docid:309
0 qid:9032 1:2.7720106 2:3.6192899 3:4.796381 4:2.9965315 9:2.384131 10:1.7265515 11:0.0 16:1.4411662 17:0.0 18:0.0 # docid:502
2 qid:9032 1:2.7134862 2:3.1715393 3:1.3856043 4:0.0 9:0.0 10:0.0 11:0.0 16:3.1534207 17:5.3155785 18:3.0641785 # docid:117
2 qid:9032 1:2.7134862 2:3.3673239 3:5.5845428 4:1.9107668 9:0.0 10:0.0 11:0.0 16:2.263996 17:1.8662698 18:0.0 # docid:72
0 qid:9032 1:2.697405 2:3.1582243 3:4.6639247 4:0.0 9:2.0555522 10:1.4245096 11:0.0 16:2.263996 17:1.8662698 18:0.0 # docid:503
0 qid:9032 1:2.6075885 2:4.008537 3:4.8363557 4:0.0 9:0.0 10:0.0 11:0.0 16:2.263996 17:1.8662698 18:0.0 # docid:533
2 qid:9032 1:2.5096462 2:4.0167356 3:7.5792227 4:4.9795895 9:1.9276918 10:0.0 11:0.0 16:2.263996 17:1.8662698 18:0.0 # docid:85
2 qid:9032 1:2.5096462 2:3.813086 3:2.9889822 4:1.6344748 9:2.4980874 10:0.0 11:0.0 16:1.4822142 17:0.0 18:0.0 # docid:105
2 qid:9032 1:2.5096462 2:3.813086 3:4.5341597 4:0.0 9:1.9276918 10:0.0 11:0.0 16:2.263996 17:1.8662698 18:0.0 # docid:139
0 qid:9049 1:8.927721 2:2.0205545 3:2.6559336 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:620
0 qid:9049 1:8.119478 2:3.182808 3:2.390394 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:605
0 qid:9049 1:6.004218 2:3.8985143 3:2.691035 4:0.0 9:0.0 10:0.0 11:0.0 16:1.9723192 17:0.0 18:0.0 # docid:470
0 qid:9049 1:5.7690086 2:3.4130177 3:5.069726 4:3.3114517 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:472
0 qid:9049 1:5.6883173 2:0.5027506 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:706
2 qid:9049 1:5.686101 2:1.6359982 3:4.446883 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:232
2 qid:9049 1:5.686101 2:3.5165062 3:7.312842 4:6.6221466 9:0.0 10:0.0 11:0.0 16:3.934338 17:3.636927 18:0.0 # docid:235
2 qid:9049 1:5.686101 2:3.4504416 3:4.446883 4:0.0 9:0.0 10:0.0 11:0.0 16:3.8057158 17:0.0 18:0.0 # docid:231
0 qid:9049 1:5.5794005 2:3.9598012 3:6.083397 4:4.085667 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:636
0 qid:9049 1:5.5794005 2:4.0472727 3:5.7032804 4:3.7902787 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:766
0 qid:9049 1:5.4051986 2:1.5651622 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:59
0 qid:9049 1:5.2710037 2:3.8295407 3:5.367874 4:3.3114517 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:593
0 qid:9049 1:5.2710037 2:4.9485064 3:5.4956455 4:0.0 9:0.0 10:0.0 11:0.0 16:0.9242326 17:0.0 18:0.0 # docid:609
0 qid:9049 1:4.994914 2:3.647333 3:5.367874 4:3.534723 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:633
0 qid:9049 1:4.994914 2:3.647333 3:5.367874 4:3.534723 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:637
0 qid:9049 1:4.994914 2:3.6342134 3:5.069726 4:3.1147103 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:635
0 qid:9049 1:4.994914 2:3.647333 3:5.367874 4:3.534723 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:649
0 qid:9049 1:4.792605 2:2.0820434 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:347
0 qid:9049 1:4.7463074 2:4.5454397 3:4.8029547 4:2.9400353 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:322
2 qid:9049 1:4.554067 2:2.8528633 3:3.4589095 4:0.0 9:0.0 10:0.0 11:0.0 16:4.1323757 17:0.0 18:0.0 # docid:233
2 qid:9049 1:4.554067 2:1.0874556 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:234
0 qid:9049 1:4.091972 2:0.5616391 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.2265432 17:0.0 18:0.0 # docid:60
0 qid:9049 1:4.091972 2:2.2516236 3:2.6749463 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:515
0 qid:9049 1:4.091972 2:0.6491105 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:771
0 qid:9049 1:4.091972 2:0.6491105 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:811
0 qid:9049 1:4.091972 2:0.5616391 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:540
0 qid:9049 1:3.8657918 2:0.5305658 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:58
0 qid:9049 1:3.8657918 2:2.21587 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:51
0 qid:9049 1:3.8657918 2:0.6193855 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:52
0 qid:9049 1:3.6633053 2:1.9382894 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:53
0 qid:9049 1:3.4809752 2:0.58082044 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:24
0 qid:9049 1:3.4809752 2:0.6707647 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:23
0 qid:9049 1:3.4809752 2:1.7582203 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:57
0 qid:9049 1:3.4809752 2:0.4777065 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:56
0 qid:9049 1:3.4809752 2:1.8111646 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:55
0 qid:9049 1:3.4809752 2:0.3582608 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:54
0 qid:9049 1:3.3174286 2:2.2516236 3:2.6749463 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:2
0 qid:9049 1:3.3174286 2:3.3959022 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:2.7848485 17:0.0 18:0.0 # docid:194
0 qid:9049 1:3.1340606 2:5.281149 3:2.987841 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:31
0 qid:9049 1:3.1340606 2:3.842546 3:8.691122 4:9.057534 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:594
0 qid:9049 1:3.1340606 2:3.7407212 3:3.0075521 4:0.0 9:0.0 10:0.0 11:0.0 16:1.8484652 17:0.0 18:0.0 # docid:645
0 qid:9049 1:3.1340606 2:3.7407212 3:5.7032804 4:3.7902787 9:0.0 10:0.0 11:0.0 16:0.9242326 17:0.0 18:0.0 # docid:643
0 qid:9049 1:3.0175858 2:0.34913453 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:532
0 qid:9049 1:2.9699016 2:3.3103843 3:5.8196797 4:4.9121165 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:603
0 qid:9049 1:2.9699016 2:3.3103843 3:5.8196797 4:4.9121165 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:602
0 qid:9049 1:2.9699016 2:3.6342134 3:5.069726 4:3.1147103 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:638
0 qid:9049 1:2.9699016 2:4.689078 3:5.367874 4:3.534723 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:639
0 qid:9049 1:2.9699016 2:3.6342134 3:5.367874 4:3.534723 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:640
0 qid:9049 1:2.9699016 2:3.0950594 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:2.7848485 17:0.0 18:0.0 # docid:464
0 qid:9049 1:2.9699016 2:4.2602444 3:5.963917 4:3.3114517 9:0.0 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:595
0 qid:9038 1:20.051788 2:4.4870753 3:15.163083 4:18.415327 9:4.491966 10:8.576471 11:5.2359505 16:0.5651028 17:0.0 18:0.0 # docid:773
3 qid:9038 1:19.001495 2:4.7120295 3:14.32088 4:17.321228 9:5.260667 10:8.576471 11:5.2359505 16:1.5915934 17:3.8653247 18:1.9968915 # docid:176
0 qid:9038 1:14.384783 2:7.528533 3:15.622091 4:13.2322235 9:3.7227752 10:4.4334493 11:0.0 16:4.9605274 17:5.4229145 18:0.0 # docid:770
3 qid:9038 1:13.668823 2:7.592985 3:14.800048 4:12.490152 9:4.4914765 10:4.4334493 11:0.0 16:5.68021 17:10.416466 18:10.231386 # docid:177
0 qid:9038 1:8.334553 2:3.6967463 3:6.513649 4:7.74249 9:0.7036993 10:0.0 11:0.0 16:3.8849998 17:6.3344445 18:4.937037 # docid:534
0 qid:9038 1:7.529232 2:2.5729227 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:733
0 qid:9038 1:7.3029118 2:4.8181205 3:3.0089986 4:0.0 9:0.0 10:0.0 11:0.0 16:3.8849998 17:3.362741 18:0.0 # docid:366
0 qid:9038 1:7.1281466 2:4.744731 3:5.7900734 4:5.3680463 9:1.3849325 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:714
0 qid:9038 1:7.0900707 2:6.168671 3:6.5928373 4:8.264441 9:3.1565049 10:0.0 11:0.0 16:4.0601153 17:6.3344445 18:5.756402 # docid:322
3 qid:9038 1:7.018792 2:4.3095136 3:2.8320413 4:0.0 9:1.7789291 10:0.0 11:0.0 16:3.6114419 17:3.9150505 18:0.0 # docid:180
0 qid:9038 1:6.4499555 2:5.780402 3:13.548058 4:16.102242 9:1.2171816 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:780
0 qid:9038 1:6.205924 2:3.331208 3:6.4570045 4:7.9624515 9:0.7036993 10:0.0 11:0.0 16:1.590591 17:3.3874464 18:1.6654812 # docid:449
2 qid:9038 1:5.7686105 2:3.0623393 3:5.1409087 4:6.3262568 9:0.0 10:0.0 11:0.0 16:1.590591 17:3.3874464 18:1.6654812 # docid:128
0 qid:9038 1:5.636244 2:2.8104415 3:3.1153326 4:1.8853878 9:2.5854206 10:0.0 11:0.0 16:1.6192445 17:4.5001802 18:0.0 # docid:472
0 qid:9038 1:5.4364295 2:4.781959 3:1.3735301 4:1.4923486 9:0.44799113 10:0.0 11:0.0 16:0.49546134 17:0.0 18:0.0 # docid:759
0 qid:9038 1:5.4311 2:3.0086424 3:3.50465 4:3.7060971 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:3.3874464 18:1.428417 # docid:513
0 qid:9038 1:5.4311 2:4.587139 3:4.819683 4:5.8997154 9:0.0 10:0.0 11:0.0 16:1.4390465 17:0.0 18:0.0 # docid:769
0 qid:9038 1:5.4311 2:3.3086185 3:4.819683 4:2.1580098 9:2.3918371 10:0.0 11:0.0 16:0.65752363 17:0.0 18:0.0 # docid:766
2 qid:9038 1:5.1309004 2:1.7520434 3:5.9905467 4:6.805723 9:1.2171816 10:0.0 11:0.0 16:1.6192445 17:4.5001802 18:0.0 # docid:26
0 qid:9038 1:5.1309004 2:1.7520434 3:5.9905467 4:6.805723 9:0.7036993 10:0.0 11:0.0 16:1.4390465 17:3.3874464 18:0.0 # docid:688
0 qid:9038 1:5.1309004 2:1.853868 3:5.9905467 4:7.9624515 9:0.0 10:0.0 11:0.0 16:1.590591 17:3.3874464 18:1.6654812 # docid:200
0 qid:9038 1:5.1309004 2:3.239766 3:4.14631 4:3.6416712 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:1.5293598 18:1.6654812 # docid:446
0 qid:9038 1:5.1309004 2:3.1379411 3:4.75285 4:3.4720008 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:3.3874464 18:1.428417 # docid:555
0 qid:9038 1:5.1309004 2:3.1379411 3:4.75285 4:3.4720008 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:3.3874464 18:1.428417 # docid:593
0 qid:9038 1:5.1309004 2:1.5414567 3:4.75285 4:3.4720008 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:3.3874464 18:1.6654812 # docid:685
0 qid:9038 1:5.1309004 2:1.7520434 3:3.2985435 4:3.4720008 9:0.0 10:0.0 11:0.0 16:1.4390465 17:0.0 18:0.0 # docid:767
0 qid:9038 1:5.126692 2:1.2148654 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:738
0 qid:9038 1:4.8799105 2:3.922747 3:3.0089986 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:357
0 qid:9038 1:4.8621492 2:2.9843094 3:4.488863 4:3.2657208 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:3.3874464 18:1.428417 # docid:635
0 qid:9038 1:4.8621492 2:1.4715217 3:2.7470603 4:1.4923486 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:1.5293598 18:1.6654812 # docid:657
0 qid:9038 1:4.8621492 2:2.3663986 3:1.3735301 4:1.4923486 9:0.7036993 10:0.0 11:0.0 16:2.6180398 17:1.5293598 18:1.428417 # docid:695
0 qid:9038 1:4.8621492 2:1.5742428 3:5.657814 4:5.1986833 9:0.7036993 10:0.0 11:0.0 16:1.2639312 17:3.3874464 18:1.428417 # docid:697
0 qid:9038 1:4.826739 2:4.753761 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:2.2363114 17:0.0 18:0.0 # docid:515
0 qid:9038 1:4.779183 2:2.1631765 3:1.3150331 4:0.0 9:2.2269201 10:0.0 11:0.0 16:1.0541416 17:0.0 18:0.0 # docid:226
0 qid:9038 1:4.779183 2:3.4102492 3:1.4543067 4:1.693589 9:2.2269201 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:473
3 qid:9038 1:4.663784 2:1.3638173 3:4.53624 4:4.2061267 9:0.0 10:0.0 11:0.0 16:1.6192445 17:4.5001802 18:0.0 # docid:178
2 qid:9038 1:4.62015 2:1.7364352 3:4.2526565 4:3.0825772 9:1.410765 10:0.0 11:0.0 16:0.6162168 17:0.0 18:0.0 # docid:74
0 qid:9038 1:4.62015 2:2.7187092 3:4.2842836 4:3.940446 9:2.5338326 10:0.0 11:0.0 16:1.419694 17:3.8653247 18:0.0 # docid:427
0 qid:9038 1:4.62015 2:3.8908224 3:2.9514022 4:1.7733723 9:2.9961107 10:0.0 11:0.0 16:1.419694 17:3.8653247 18:0.0 # docid:556
0 qid:9038 1:4.5599446 2:1.6762286 3:2.860211 4:2.7875438 9:1.2171816 10:0.0 11:0.0 16:0.65752363 17:0.0 18:0.0 # docid:585
3 qid:9038 1:4.4194994 2:1.2512363 3:1.4543067 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.6673608 17:0.0 18:0.0 # docid:179
0 qid:9038 1:4.401099 2:3.7546444 3:2.2882848 4:3.0615258 9:2.3918371 10:0.0 11:0.0 16:1.2639312 17:1.5293598 18:1.428417 # docid:428
2 qid:9038 1:4.399474 2:1.704282 3:3.7382305 4:3.974043 9:0.0 10:0.0 11:0.0 16:1.590591 17:3.3874464 18:1.428417 # docid:182
2 qid:9038 1:4.394144 2:4.9013267 3:4.048271 4:0.0 9:3.1610277 10:0.0 11:0.0 16:3.06217 17:3.362741 18:0.0 # docid:163
0 qid:9038 1:4.394144 2:4.9332523 3:0.0 4:0.0 9:0.5097329 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:465
0 qid:9038 1:4.3210993 2:2.6492252 3:0.0 4:0.0 9:2.5481195 10:0.0 11:0.0 16:0.6673608 17:0.0 18:0.0 # docid:755
0 qid:9038 1:4.3210993 2:2.710643 3:1.2376966 4:0.0 9:2.9961107 10:0.0 11:0.0 16:1.2448934 17:0.0 18:0.0 # docid:210
0 qid:9038 1:4.3210993 2:1.504759 3:1.4543067 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.6162168 17:0.0 18:0.0 # docid:705
0 qid:9038 1:4.303444 2:2.495287 3:5.360097 4:5.244813 9:1.7789291 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:801
0 qid:9038 1:4.199532 2:3.2688117 3:1.1689513 4:0.0 9:0.44799113 10:0.0 11:0.0 16:2.016446 17:0.0 18:0.0 # docid:400
3 qid:9127 1:17.280071 2:5.8707104 3:8.948198 4:10.426128 9:1.0150998 10:0.0 11:0.0 16:5.219719 17:0.0 18:0.0 # docid:383
0 qid:9127 1:7.8436394 2:5.9260163 3:3.5025518 4:1.9604684 9:0.5097329 10:2.4146028 11:0.0 16:3.8656106 17:0.0 18:0.0 # docid:549
0 qid:9127 1:7.056631 2:3.7119722 3:1.9392837 4:0.0 9:1.54956 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:692
1 qid:9127 1:6.626297 2:3.7661872 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.6162168 17:0.0 18:0.0 # docid:429
0 qid:9127 1:6.5534286 2:2.2807996 3:5.1830807 4:5.4838142 9:1.3849325 10:5.1561794 11:0.0 16:0.0 17:0.0 18:0.0 # docid:378
0 qid:9127 1:6.0332623 2:0.62038887 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:194
0 qid:9127 1:5.243437 2:4.1911273 3:2.6316848 4:0.0 9:0.0 10:0.0 11:0.0 16:3.8656106 17:2.5131984 18:0.0 # docid:117
0 qid:9127 1:5.141117 2:2.7359028 3:1.4543067 4:1.586613 9:0.6415746 10:2.101679 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:96
2 qid:9127 1:4.936653 2:2.6126947 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:387
0 qid:9127 1:4.8890624 2:4.5368357 3:3.8972118 4:1.3338537 9:1.1015688 10:0.0 11:0.0 16:4.3419957 17:2.5131984 18:0.0 # docid:694
0 qid:9127 1:4.871831 2:1.2504138 3:3.1153326 4:1.4923486 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:707
0 qid:9127 1:4.7268314 2:2.1746378 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:533
0 qid:9127 1:4.7268314 2:2.1746378 3:2.7946193 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:531
0 qid:9127 1:4.663784 2:5.939166 3:6.540114 4:0.0 9:0.5097329 10:0.0 11:0.0 16:5.676544 17:2.9259758 18:0.0 # docid:171
2 qid:9127 1:4.663784 2:4.751937 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:3.8465345 17:0.0 18:0.0 # docid:386
2 qid:9127 1:4.663784 2:1.8940125 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:389
0 qid:9127 1:4.663784 2:2.2649102 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.6162168 17:0.0 18:0.0 # docid:379
0 qid:9127 1:4.663784 2:1.8597639 3:3.2985435 4:1.586613 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:380
2 qid:9127 1:4.663784 2:1.8051927 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:390
0 qid:9127 1:4.46556 2:1.5374445 3:3.2985435 4:1.586613 9:0.0 10:0.0 11:0.0 16:0.6162168 17:0.0 18:0.0 # docid:199
0 qid:9127 1:4.46556 2:1.2184558 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:594
0 qid:9127 1:4.46556 2:2.1561484 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:612
0 qid:9127 1:4.4194994 2:7.1191096 3:8.64966 4:0.0 9:0.76919043 10:0.0 11:0.0 16:5.676544 17:2.9259758 18:0.0 # docid:41
0 qid:9127 1:4.4194994 2:3.8566115 3:2.1673806 4:0.0 9:1.1015688 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:603
0 qid:9127 1:4.4194994 2:2.0493457 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:377
0 qid:9127 1:4.4194994 2:4.364411 3:4.6615467 4:0.0 9:1.0150998 10:0.0 11:0.0 16:3.8656106 17:2.5131984 18:0.0 # docid:464
0 qid:9127 1:4.4194994 2:4.8630276 3:2.0469978 4:0.0 9:1.2171816 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:761
0 qid:9127 1:4.2316585 2:3.1283185 3:2.4941661 4:0.0 9:1.0150998 10:0.0 11:0.0 16:1.7952101 17:0.0 18:0.0 # docid:628
0 qid:9127 1:4.2316585 2:2.0493457 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:664
0 qid:9127 1:4.2102456 2:4.713513 3:3.745637 4:1.2665944 9:1.54956 10:0.0 11:0.0 16:3.8656106 17:2.2024863 18:0.0 # docid:691
0 qid:9127 1:4.199532 2:4.722156 3:0.0 4:0.0 9:1.2171816 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:547
1 qid:9127 1:4.02104 2:2.319689 3:0.0 4:0.0 9:0.8751996 10:0.0 11:0.0 16:1.7952101 17:0.0 18:0.0 # docid:432
1 qid:9127 1:3.8303943 2:3.527949 3:1.9392837 4:0.0 9:0.76919043 10:0.0 11:0.0 16:4.0407257 17:2.5131984 18:0.0 # docid:307
0 qid:9127 1:3.653941 2:4.3940167 3:5.2323565 4:0.0 9:0.44799113 10:0.0 11:0.0 16:5.225126 17:2.5131984 18:0.0 # docid:634
0 qid:9127 1:3.4343565 2:1.2184558 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:686
0 qid:9127 1:3.192964 2:1.0675724 3:3.9086852 4:1.8185339 9:1.410765 10:4.487957 11:0.0 16:0.49546134 17:0.0 18:0.0 # docid:606
0 qid:9127 1:2.9390204 2:1.2555618 3:3.7382305 4:1.8160331 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:184
0 qid:9127 1:2.9390204 2:1.3409513 3:3.7382305 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:299
0 qid:9127 1:2.9390204 2:1.3409513 3:3.7382305 4:1.8160331 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:160
0 qid:9127 1:2.8410766 2:0.6944709 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:238
0 qid:9127 1:2.8410766 2:1.7488308 3:2.9941773 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:237
0 qid:9127 1:2.8410766 2:1.3534541 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:754
0 qid:9127 1:2.8410766 2:0.5965786 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:725
0 qid:9127 1:2.7670639 2:1.8746617 3:1.5451778 4:1.8160331 9:1.2171816 10:2.101679 11:0.0 16:0.0 17:0.0 18:0.0 # docid:304
0 qid:9127 1:2.7670639 2:1.3894179 3:3.50465 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.65752363 17:0.0 18:0.0 # docid:784
0 qid:9127 1:2.7670639 2:3.305588 3:1.5451778 4:0.0 9:0.6415746 10:0.0 11:0.0 16:2.6760128 17:0.0 18:0.0 # docid:783
1 qid:9127 1:2.6748507 2:1.2823069 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.5651028 17:0.0 18:0.0 # docid:381
1 qid:9127 1:2.6748507 2:1.1820279 3:0.0 4:0.0 9:1.2171816 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:489
1 qid:9127 1:2.6748507 2:1.6545278 3:0.0 4:0.0 9:0.44799113 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:490
2 qid:9127 1:2.6748507 2:3.1743338 3:2.7946193 4:0.0 9:0.44799113 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:486
3 qid:9121 1:18.2934 2:7.041965 3:13.455175 4:17.736778 9:5.050029 10:5.6458607 11:4.659351 16:1.9797993 17:1.7917861 18:0.0 # docid:351
3 qid:9121 1:14.071497 2:8.045465 3:10.939456 4:15.683275 9:6.510735 10:1.2124112 11:0.0 16:2.2237835 17:3.3412237 18:3.0120058 # docid:355
3 qid:9121 1:13.933611 2:7.1219163 3:2.8132017 4:1.524272 9:3.243457 10:0.0 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:354
3 qid:9121 1:11.162045 2:6.40896 3:4.7488165 4:3.9836197 9:4.0126476 10:0.0 11:0.0 16:1.9797993 17:2.869866 18:2.4126542 # docid:352
0 qid:9121 1:8.819985 2:3.1995401 3:2.030252 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:232
0 qid:9121 1:7.5646706 2:3.1560829 3:2.3913069 4:1.267826 9:2.1389503 10:1.2124112 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:375
1 qid:9121 1:7.4340405 2:1.8203835 3:2.8132017 4:1.524272 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:440
